"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","Class"
"expression469",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression424",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression393",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression414",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression321",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression531",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression480",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression386",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression548",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression476",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression508",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression443",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression307",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression456",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression441",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression322",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
"expression348",0.841565060429275,0.138001597952098,0.637096217833459,0.393591204658151,0.104650161461905,0.331618689699098,0.675295827211812,0.915825532982126,0.237670955248177,0.0945320592727512,0.526840761769563,0.476829049643129,0.228815798880532,0.231031988514587,0.540614006575197,0.214052313705906,0.622163197724149,0.00354704679921269,0.0145433382131159,0.476942243054509,0.145598115632311,0.691603985847905,0.658202178543434,0.835209144512191,0.0396573394536972,0.560861508129165,0.386080755153671,0.323258343385532,0.20348438853398,0.075818971497938,0.432653106050566,0.123359562363476,0.645083608105779,0.000924384221434593,0.0227168926503509,0.719653756823391,0.342198314145207,0.973453470505774,0.330138062126935,0.0623183716088533,0.270106608048081,0.115582034690306,0.00454420666210353,0.620882388204336,0.995765592670068,0.446299102855846,0.518213977338746,0.137624925235286,0.19545183959417,0.296926552895457,"N"
